id,timestamp,content,length
1989326253,Mon Jun 01 01:07:58 PDT 2009,@ddlovato jetlag is a horrible thing ,37
1989327235,Mon Jun 01 01:08:10 PDT 2009,@ddlovato DEMII! (; I cantt sleeep either  idk wat to do! wat should I do to make me fall asleeep? haahaa. -.- help.istill haf skool tmrw!,138
1989366949,Mon Jun 01 01:16:42 PDT 2009,@ddlovato ahah dude demii!wutcahduin? I still cant fall asleeep  help me! bahaha x] wat time is it theree? (: it'll means a lot if urply.,137
1989368457,Mon Jun 01 01:17:01 PDT 2009,@ddlovato how cum u werent at the MTV awards?? ,47
1989401240,Mon Jun 01 01:24:15 PDT 2009,@ddlovato man I must be stupid. I'm not getting these jokes at all ,67
1989424795,Mon Jun 01 01:29:29 PDT 2009,@ddlovato haha nice. like their album title and how it rhymes? i think its a good title tho. very catchy. i can't sleep either though ,134
1989434626,Mon Jun 01 01:31:37 PDT 2009,@ddlovato Ha Love you Demi! Can't wait for your album! come to HAwaii ,70
1989461051,Mon Jun 01 01:37:39 PDT 2009,"@ddlovato oh and by the way, I think your amazing, and I wish I could see you live again. But I have no money. ",111
1989565893,Mon Jun 01 02:00:37 PDT 2009,@ddlovato why dont you guyzz reply to me ! ,43
1989593237,Mon Jun 01 02:06:16 PDT 2009,"@ddlovato i still don't get it? wow, i must be slow. hahaha. ",61
1989601898,Mon Jun 01 02:08:10 PDT 2009,@ddlovato  you still cant sleep?? btw i love ur music and style and ur so pretty ,81
1989630448,Mon Jun 01 02:14:24 PDT 2009,"@ddlovato, @mileycyrus,@selenagomez . im so sad becas of you guyz . i thnk i shold give up twiter &amp; thrw all my fan stuff about you away ",141
1989634528,Mon Jun 01 02:15:16 PDT 2009,"oh my gosh why am i awake?! Oh that's right, studying! but why is @ddlovato awake? OH..VACAYY!  jealousss",105
1989669572,Mon Jun 01 02:22:58 PDT 2009,@ddlovato where have you gone on vacation. im in the uk its 10.22am and 78f. off to work in an hour ,100
1989680319,Mon Jun 01 02:25:20 PDT 2009,@ddlovato i LOOOOOVE you. THANKS for your music. come to italy  have fun with your family. God bless !,102
1992281607,Mon Jun 01 08:29:57 PDT 2009,@mileycyrus omg :o why aren't u longer following @ddlovato? i didn't found her with ur following people ,104
1993983624,Mon Jun 01 11:13:48 PDT 2009,"@taylorswift13 @selenagomez @ddlovato Please pray for my friend's dog Mikey, he may has cancer ",95
1993990769,Mon Jun 01 11:14:30 PDT 2009,"@taylorswift13 @selenagomez @ddlovato Please pray for my friend's dog Mikey, he may has cancer  @cerryq",103
1994130401,Mon Jun 01 11:27:39 PDT 2009,the hardest week ever! i have so much learnin  i want to @ddlovato !!!!!!,73
1994674722,Mon Jun 01 12:17:03 PDT 2009,@ddlovato enjoyyyy!! You deserve it. I'm doing homework ,56
1994757933,Mon Jun 01 12:24:45 PDT 2009,"@ddlovato I wish i could be in a hut on the beach, but here, in Argentina, it's Autuuuuumn ",91
1994908516,Mon Jun 01 12:38:54 PDT 2009,"@ddlovato Please see this, come to the uk &amp; not just london. Its to far  xo",79
1995041211,Mon Jun 01 12:51:24 PDT 2009,@ddlovato Oooh I wish i was there on the beach  I have a test today so i'm studying.,84
1995332256,Mon Jun 01 13:19:14 PDT 2009,@ddlovato how can you party over here when its really cloudy and very moody  the weather hasnt been at its best lately.,119
1995351979,Mon Jun 01 13:21:08 PDT 2009,@ddlovato  i wish i was there ,30
1995439803,Mon Jun 01 13:29:38 PDT 2009,@ddlovato @thedebbyryan Lucky. I wish I could go to the beach. ,63
1995510558,Mon Jun 01 13:36:23 PDT 2009,@ddlovato you are at the beach? I still at work and later I have classes ,73
1996082415,Mon Jun 01 14:30:27 PDT 2009,@ddlovato boys suck  except for the jonas brothers DD,53
1996153471,Mon Jun 01 14:37:07 PDT 2009,@ddlovato Deemi I know you will read and will not answer me   but I wanna tell you that you is very important to me!,116
1996160882,Mon Jun 01 14:37:51 PDT 2009,"@ddlovato Demi,I know this sounds so rude but do u, by chance,have an old sidekick that u wish 2 sell?They arent sold over here in the UK ",138
1996249548,Mon Jun 01 14:46:25 PDT 2009,"@ddlovato out of sight,out of breath, i love you, your not here  hahaha iloveuudemii.",85
1996274250,Mon Jun 01 14:48:52 PDT 2009,@ddlovato i really wanna go to your tour! but my mom bought me tickets for jb.  will you be going on tour again?,112
1996297084,Mon Jun 01 14:51:04 PDT 2009,HEY @mileycyrus @ddlovato @perezhilton @therealtiffany @lucyyhale @thedebbyryan How are u  I love u babys im a big fann â¥,123
1996317670,Mon Jun 01 14:53:07 PDT 2009,@ddlovato tell me about it sister ,34
1996333758,Mon Jun 01 14:54:43 PDT 2009,@ddlovato lol hey ive heard u was lookin 4 a bf did any1 asked u out lol? nd well bye the way i wood lik 2 ask miley out butt she hasa bf ,138
1996460303,Mon Jun 01 15:07:16 PDT 2009,@ddlovato why? are you disappointed of love? ,45
1996471250,Mon Jun 01 15:08:23 PDT 2009,@ddlovato love is just a four letter lie. ,42
1996702554,Mon Jun 01 15:32:22 PDT 2009,@ddlovato &amp; @taylorswift13 listening to your music for the rest of my life. ,80
1996824149,Mon Jun 01 15:45:25 PDT 2009,"@dcedillo thats a really good question, I don't even know &amp; its really pissing me off, but now im listening to @ddlovato   i love her.",138
1996837668,Mon Jun 01 15:46:53 PDT 2009,@ddlovato your words are sad buuu ,34
1996883797,Mon Jun 01 15:51:53 PDT 2009,@ddlovato Have fun tonight demi!.. I wanna go out!  but I have homework LOL,75
1997078362,Mon Jun 01 16:12:51 PDT 2009,SCHOOL WILL KILL ME ! :| I NEED VACATIONS ! but NOW  I AM SO JELOUS ABOUT @ddlovato Â¬Â¬ haha love yaaa gurl (:,111
1997576710,Mon Jun 01 17:05:28 PDT 2009,@ddlovato i can teach u!!! (: Lol... demii come to venezuela plzz ,66
1997941903,Mon Jun 01 17:43:26 PDT 2009,"@ddlovato Simply...You're my life! I hope that you return to Argentina soon, because I miss you so much  I love you more than my life!!",135
1998249921,Mon Jun 01 18:14:26 PDT 2009,"@ddlovato woww, how was that demi ? im really sad,coz i wont be able 2 see ur concert,  i'll be leaving 1 day b4!i'll be waiting in brazil",138
1998413810,Mon Jun 01 18:30:29 PDT 2009,@ddlovato i love you Demi!!!! u rock!!!!! cant wait for ur new album could you please reply!! i've been trying since i got my account ,134
1998726512,Mon Jun 01 19:01:32 PDT 2009,@ddlovato i DARE you to comment me back!! im so excited to go see you in concert.. to bad im going to be far from stage  still excited!,135
1998813078,Mon Jun 01 19:09:59 PDT 2009,@ddlovato .. be responsible when 911 comes.. lol. so i didn't get the $50  ahaha.,81
1998868383,Mon Jun 01 19:15:24 PDT 2009,@ddlovato you should be ashamed your turned down @kayymx3's dare ,65
1999072862,Mon Jun 01 19:35:44 PDT 2009,@ddlovato Outch i hope you dont get coal  btw did you SEE taylor launer at the mtv awards !!!!!!!!!!!!!!!!!!!!!!!!!! yeah (spechless),133
1999110280,Mon Jun 01 19:39:34 PDT 2009,@ddlovato haha!! i was belive in him  until my friends speculate about it ,74
1999256773,Mon Jun 01 19:54:33 PDT 2009,@ddlovato hope you were in chile  COME BACK SOON!HAVE FUN ON VACATIONS! AND PLEASE DONT HIT SANTA AGAIN AHAHAHAHAH LOVAYA DEMI YOU ROCK,135
1999264810,Mon Jun 01 19:55:23 PDT 2009,@ddlovato hope you were in chile  COME BACK SOON!HAVE FUN ON VACATIONS! AND PLEASE DONT HIT SANTA AGAIN AHAHAHAHAH LOVAYA DEMI YOU ROCK,135
1999500418,Mon Jun 01 20:19:38 PDT 2009,"@ddlovato santa claus?  when i was a child, my nanny  scare me with him ",72
2000121551,Mon Jun 01 21:27:16 PDT 2009,@ddlovato you look skinny!   lol ily though you're gorgeoussss &lt;3,68
2000424052,Mon Jun 01 22:05:06 PDT 2009,@ddlovato http://twitpic.com/6g3tt - are you demi??????Â¿Â¿Â¿Â¿Â¿Â¿Â¿Â¿Â¿ not really ,85
2001298419,Tue Jun 02 00:26:12 PDT 2009,"@ddlovato Try eating a chilli pepper, did it at school and had no drink after  water just made it worse lol",107
2002716371,Tue Jun 02 04:58:58 PDT 2009,@ddlovato My friend did that. Now I owe her 5$. ,48
2002846587,Tue Jun 02 05:18:22 PDT 2009,I have more than a thousand tweets and still no tweet from @ddlovato  BUT I WILL NOT LOSE HOPE! Hahah. iloveyoudemi.,116
2004103446,Tue Jun 02 07:40:19 PDT 2009,DEMI LOVATOOO @ddlovato !! I stay up late and wake up early for your tweets. I really want a reply from you. ,109
2005215985,Tue Jun 02 09:22:37 PDT 2009,@ddlovato http://twitpic.com/6g3tt - im sorry demi.  but i hate this picture. youre beautiful and everything but  youve changed so so ...,137
2005875041,Tue Jun 02 10:18:48 PDT 2009,@ddlovato &quot;Selena and Jonas ALL I NEED FOR BREATHER but Demi is ALL I NEED FOR LIVE&quot; i can live with breathe but i can't live with you ,145
2007350253,Tue Jun 02 12:30:48 PDT 2009,@ddlovato demi..i hate the feeling of being teased  now i know how you must have felt during school. im looking up to you. i love you.,134
2010295230,Tue Jun 02 17:08:31 PDT 2009,@ddlovato plese demi  i need to talk to you follow me,53
2010297739,Tue Jun 02 17:08:46 PDT 2009,@ddlovato plese demi  i need to talk to you follow me @ddlovato plese demi,74
2010301251,Tue Jun 02 17:09:08 PDT 2009,@ddlovato plese demi  i need to talk to you follow me plese demi @ddlovato i love you,85
2010304531,Tue Jun 02 17:09:28 PDT 2009,@ddlovato plese demi  i need to talk to you follow me i'm from puerto rico is important plese demi @ddlovato,108
2010418383,Tue Jun 02 17:21:02 PDT 2009,listening to 'dont forget' by @ddlovato  this song makes me cry  ,65
2010527313,Tue Jun 02 17:31:56 PDT 2009,@ddlovato i feel u demi.i hate watching scary movies witout my fave cuz! ,73
2010531065,Tue Jun 02 17:32:18 PDT 2009,"@ddlovato aww, i know! I watched halloween the other night and it just didnt feel the same!! ",93
2010535638,Tue Jun 02 17:32:46 PDT 2009,"@ddlovato its not fair, u talk with ur friends, but not ur fans ( ur my role modal demi, please talk with me ",109
2010618375,Tue Jun 02 17:41:06 PDT 2009,"I WANT MY DIVAS RIGHT HERE RIGHT NOOOOOOOOW! @ddlovato, @mileycyrus LUV YA SOOOOOOOOOOOOOOOOO FUCKING MUCH! ",108
2011414723,Tue Jun 02 18:59:19 PDT 2009,"@ddlovato wow, i wanna do this.. ",33
2011689685,Tue Jun 02 19:24:54 PDT 2009,"@ddlovato goodnight DEMI, enjoy you trip, i love you to death, brazil wont forget you, we miss you ",99
2013193530,Tue Jun 02 22:06:57 PDT 2009,i love you @ddlovato but i stg if you hook up with trace cyrus i'm going to smack you upside the head on the 26th PLEASE STOP DATING FUGS ,138
2013327877,Tue Jun 02 22:24:56 PDT 2009,"I wish I had a cold when @ddlovato had hers.. So that we can be best friends, too.  I'm so depressed.",101
2013466852,Tue Jun 02 22:44:47 PDT 2009,@ddlovato owr family own a jehtskii (: buht ihts winter over here so ihave too wait till summer  jetskis are so fun.,116
2013584374,Tue Jun 02 23:02:20 PDT 2009,SO SAD! Just found out I might not be able to go to @ddlovato 's concert on 6/29!! ...  I think I'm gonna go cry now...,119
2013638257,Tue Jun 02 23:10:37 PDT 2009,Listening to @ddlovato 's Don't Forget. I hate this feeling. ,61
2014184054,Wed Jun 03 00:42:51 PDT 2009,@ddlovato You're one of those Twilight obsessed fans? Rawr ,59
2014226744,Wed Jun 03 00:50:47 PDT 2009,Aww. I missed another chance of getting a reply from @ddlovato  ,64
2014353951,Wed Jun 03 01:15:04 PDT 2009,@ddlovato aww I love demi lovato; and doesnt it just suck that ppl that say mean things get replys'  but me who LOVES this kid cant get 1,137
2014389850,Wed Jun 03 01:22:12 PDT 2009,@ddlovato i wish you'd reply me ,32
2014414084,Wed Jun 03 01:27:03 PDT 2009,"@ddlovato Aww. Demi, will you please reply to me?  I really love you! You're the best.  I MEAN IT.",98
2016473301,Wed Jun 03 06:50:22 PDT 2009,http://twitpic.com/67hac - My besties. If only @ddlovato was there. ,68
2017504615,Wed Jun 03 08:30:00 PDT 2009,@mileycyrus its really disappointing that youre not going to come to Canada  you have a lot of fans here you and @ddlovato  oh well,131
2031174961,Thu Jun 04 09:26:25 PDT 2009,@ddlovato i think its sad that you dont reply you fans..  i would love just to get a shout out from you..,105
2031378911,Thu Jun 04 09:43:58 PDT 2009,ohh!!  @ddlovato has been distanced of seel?,44
2032933335,Thu Jun 04 11:58:51 PDT 2009,@ddlovato I enter every contest &amp; try everything 2 get to meet yu  noluck not even a twitter reply,102
2039774360,Thu Jun 04 22:46:23 PDT 2009,dont forget by @ddlovato is the best song right now  ,53
2039971495,Thu Jun 04 23:17:00 PDT 2009,@ddlovato Sorry you have a headache...... I do too... Worst headache of MY LIFE!! ,82
2044047919,Fri Jun 05 08:47:36 PDT 2009,@ddlovato http://twitpic.com/6g3tt - woww! you're so thin.  and youre skirt is so short...double   ... but you still looking gorgeous,133
2044049367,Fri Jun 05 08:47:44 PDT 2009,@ddlovato http://twitpic.com/6g3tt - woww! you're so thin.  and your skirt is so short...double   ... but you still looking gorgeous,132
2044376164,Fri Jun 05 09:16:02 PDT 2009,@ddlovato and @TraceCyrus .. YUCKKKKKKKK!! eww.. what is she thinking!? she is soo beautiful and could do SO MUCHHH BETTER!!!!    ,130
2045023263,Fri Jun 05 10:07:36 PDT 2009,it hurts so much .  can someone help me? @ddlovato I love you @mileycyrus and you.,82
2046496240,Fri Jun 05 12:15:49 PDT 2009,@jonasbrothers too be honest JOE @ddlovato is right you are HOT! btw is 'much better' about camilla belle ,106
2047897590,Fri Jun 05 14:20:47 PDT 2009,@ddlovato I want to be a part of Camp Rock 2! But I don't know how :-&lt; and I'm in the Philippines ,101
2047976095,Fri Jun 05 14:28:12 PDT 2009,@ddlovato  I was trying to explain to the girl she was beautiful an not letting herself eat is silly.  its sad shes only 13 ,124
2047976910,Fri Jun 05 14:28:16 PDT 2009,"@ddlovato you have more than 250,000 followers, you'll never answer me  cry cry",79
2047980217,Fri Jun 05 14:28:35 PDT 2009,"@ddlovato you have more than 350,000 followers, you'll never answer me  cry cry",79
2047984304,Fri Jun 05 14:28:58 PDT 2009,"@ddlovato That is a more powerful statement, and I'd like to see that to, but sadly it probably wont happen  theres always gonna be haters",138
2048005512,Fri Jun 05 14:30:55 PDT 2009,@ddlovato  negative ppl will always be there slagging others off becuase they are jelous and cant c the truth in the statement ,127
2048020728,Fri Jun 05 14:32:20 PDT 2009,@ddlovato I know what you're saying demi but sometimes when someone says something enough to you it doesnt matter what you tell yourself ,137
2048040158,Fri Jun 05 14:34:11 PDT 2009,@ddlovato when r u done school??? i kant wait for summer im going into 7th grade to the high school yayyy ,106
2048048764,Fri Jun 05 14:34:58 PDT 2009,@ddlovato i know huh? and david carradine died ,47
2048059195,Fri Jun 05 14:35:57 PDT 2009,"@ddlovato i cant say that to myself, i just cant...i dont think im beautiful ",77
2048063338,Fri Jun 05 14:36:19 PDT 2009,"@ddlovato Yeah but even if you said that everday, theres still people who will bring you down ",94
2048090697,Fri Jun 05 14:38:55 PDT 2009,@ddlovato Follow me PLEASE! I'm a biiiig fan of you and I really want to talk with you but Idk how  I'm so sad  I LOVE YOU SO MUCH!,131
2048154310,Fri Jun 05 14:44:51 PDT 2009,"@ddlovato hey demi, dont listen to the critics.. they can hurt you seriously  you're so beautiful! take a mirror and check it  luv ya!",134
2048647082,Fri Jun 05 15:32:31 PDT 2009,"@ddlovato I'm trying to reach my dreams, but it seems impossible  any advice?",77
2048810747,Fri Jun 05 15:48:46 PDT 2009,@ddlovato so what your saying is girls who are fat and skinny aren't normal? be careful with your words girl! ,110
2049355244,Fri Jun 05 16:44:11 PDT 2009,"@ddlovato it would be so cool to enter to be in your music video, but i live in Ohio and there is no way i can afford a plane ticket ",133
2049528187,Fri Jun 05 17:02:20 PDT 2009,my dad wont take me to california on monday to be @ddlovato 's music video for 'here we go again' ,98
2049542966,Fri Jun 05 17:03:54 PDT 2009,my dad wont take me to california on monday to be in @ddlovato 's music video for 'here we go again' ,101
2049938338,Fri Jun 05 17:46:15 PDT 2009,@ddlovato i wish it could haha ,31
2049966862,Fri Jun 05 17:49:25 PDT 2009,Really pissed that I still have finals next week &amp; that I won't be able to be an extra in @ddlovato's new video. So close yet so far. ,138
2050015161,Fri Jun 05 17:54:51 PDT 2009,for the video of @ddlovato :'( aah this is unfair  i really want to go to that casting  she is my idol and i would &lt;3 to be in her video,139
2050072483,Fri Jun 05 18:01:01 PDT 2009,@ddlovato i really wish u wouldn't go on gossip sites like OceanUp. lots of stupid haters on there that are failing at life ,124
2050093448,Fri Jun 05 18:03:18 PDT 2009,@ddlovato but what if we don't believe what were saying? i mean how many times can we say something to make ourselves feel better? ,131
2050252680,Fri Jun 05 18:20:23 PDT 2009,@ddlovato I want to be in your music video super bad! but here I am in Minnesota. ,82
2051619214,Fri Jun 05 22:25:17 PDT 2009,@ddlovato is the prettiest guurrrl out!!! wish i could be as gawgus as she is!!1 ,81
2052325652,Sat Jun 06 00:21:18 PDT 2009,"dont forget @ddlovato, family portrait @pink, because of you @kellyclarkson and even the climb @mileycyrus have the power to make me cry! ",138
2053084441,Sat Jun 06 03:12:33 PDT 2009,@ddlovato Please come to Belgium sometime soon? Your tour only includes the U.S. so i wont be able to see you ,110
2053678858,Sat Jun 06 05:21:50 PDT 2009,@ddlovato I don't like the people who keep talking bad about others ,68
2053857858,Sat Jun 06 05:54:44 PDT 2009,"@ddlovato, could u film one of your music videos here in Brazil??? I would love to be in your video this monday, but I can't go to LA.. ",136
2054807682,Sat Jun 06 08:07:23 PDT 2009,I think that @ddlovato should include england in her summer tour!! ,67
2054946364,Sat Jun 06 08:23:57 PDT 2009,@ddlovato my grandad is not doing very well and I'm having a hard time dealing with it  I need to study but can't concentrate  I'm sad,134
2055050630,Sat Jun 06 08:36:12 PDT 2009,i cant wait for @ddlovato n @jonasbrothers album.n im so happy for @mitchelmusso album but i cant get his autographs ,117
2055051961,Sat Jun 06 08:36:22 PDT 2009,@ddlovato demi you're AWESOMEEEEEE ! brazil misses you  we love you so much ! when are you coming back ?,104
2055072875,Sat Jun 06 08:38:48 PDT 2009,@ddlovato COME TO the netherlands!  we want to listen to you're awesome voice LIVE!,83
2055119820,Sat Jun 06 08:44:07 PDT 2009,@ddlovato I wanna you in Brazil again ,38
2055267114,Sat Jun 06 09:00:30 PDT 2009,"http://twitpic.com/6qzqx - Demi Lovato-new cover album, my version but i couldnt change the colour writing  plz comment @ddlovato x",131
2056012817,Sat Jun 06 10:21:55 PDT 2009,@ddlovato I'm stck revisin  You're lucky your allwd to see a friend on Saturday. I'M NOT! We're makin it to evenin in Englandd. need sleep,138
2056064100,Sat Jun 06 10:27:38 PDT 2009,@ddlovato Can you guys PLEAAAAAAAASE make a youtube video?! PLEASE!!! PLEASE! PLEASE!!!!!!!! ,93
2056567447,Sat Jun 06 11:22:56 PDT 2009,@ddlovato that would be my dream ,33
2056625321,Sat Jun 06 11:29:27 PDT 2009,@ddlovato why wont u respond?.... ,34
2056807087,Sat Jun 06 11:49:53 PDT 2009,"@mileycyrus @ddlovato tell the jobro's that there youtube has been suspended :'( like you'll read this, but ah well...   ",121
2057110120,Sat Jun 06 12:23:25 PDT 2009,I wish I was with @mileycyrus @ddlovato @selena gomez and @jonasbrothers ,73
2057113741,Sat Jun 06 12:23:49 PDT 2009,I wish I was with @mileycyrus @ddlovato @selenagomez and @jonasbrothers ,72
2060984029,Sat Jun 06 19:57:30 PDT 2009,"Ok, Mom couldn't dig the energy of having @ddlovato @mileycyrus and @Jonasbrothers on her refrigerator... too bad ",114
2061166479,Sat Jun 06 20:18:46 PDT 2009,@ddlovato album is coming out on my birthday...im not sure how i feel about that...dont really wanna share my day ,114
2061178714,Sat Jun 06 20:20:15 PDT 2009,@ddlovato hahaha can't wait to c it! u rock girl! i really â¥ u. .. u're the best!  kisses from Argentina &lt;333 we miss u ,125
2061291170,Sat Jun 06 20:33:53 PDT 2009,"@ddlovato aw, I wish I could go!! But you're not coming here. ",62
2061294771,Sat Jun 06 20:34:20 PDT 2009,@ddlovato I'm so mad i can't see you this year ,47
2061296902,Sat Jun 06 20:34:36 PDT 2009,@ddlovato i dont know if im gonna be there ,43
2061298373,Sat Jun 06 20:34:47 PDT 2009,@ddlovato i wish i could go on July 14th!! But Ill be in the Philippines...  have fun though!! WA STATE LOVES LOVATO!,117
2061301694,Sat Jun 06 20:35:11 PDT 2009,@ddlovato omg i love u so much answer me please demi  i need u,62
2061326277,Sat Jun 06 20:38:11 PDT 2009,@ddlovato i sooooo want to go to one of your shows but you arn't coming anywhere close to where i live in VA. ,110
2061327547,Sat Jun 06 20:38:21 PDT 2009,@ddlovato i really wish i could go to your concert! but its just horrable timing! if only it was a weeek after. ugh ,116
2061337179,Sat Jun 06 20:39:33 PDT 2009,@ddlovato too bad you haven't added Toronto Canada as a stop yet ,65
2061347899,Sat Jun 06 20:40:51 PDT 2009,@ddlovato good luck girl! and please please please come back to ARGENTINA!! ARGENTINA!! we miss u girl  love u â¥ u r the best ,128
2061367860,Sat Jun 06 20:43:19 PDT 2009,@ddlovato AHH! when you start ur tour i start my trip around europee! i wish i wasn't misssin your tour  &amp;i wish i were in ur music vid!&lt;3,145
2061373916,Sat Jun 06 20:44:05 PDT 2009,"@ddlovato I hope you have a blast on your tour D   Your amazing , too bad your not preforming in TO !   your awesome, ily!",122
2061474283,Sat Jun 06 20:56:51 PDT 2009,@ddlovato gd luck demi! i really wana go but i dont live in us ,63
2061609985,Sat Jun 06 21:13:46 PDT 2009,@ddlovato And this is my last weekend before school tomorrow.. ,63
2061734537,Sat Jun 06 21:29:55 PDT 2009,I which I had money to buy the @jonasbrothers and the @ddlovato album ,70
2061754824,Sat Jun 06 21:32:33 PDT 2009,@ddlovato wanted to see you on tour so badly  couldn't get tickets. you're just too popular &lt; 33,99
2061761950,Sat Jun 06 21:33:29 PDT 2009,@ddlovato Wish i could come... ,31
2062138917,Sat Jun 06 22:25:55 PDT 2009,"@ddlovato im so bumed, i live in australia so i cant try out for your shoot  sucks. we get no opportunity here  i want to be&gt;&gt;",132
2062173586,Sat Jun 06 22:31:09 PDT 2009,@ddlovato I totally get what you mean about Nights in Rodanthe that movie is so sad!  Richard Gere and Diane Lane are amazing!!,127
2062221145,Sat Jun 06 22:38:24 PDT 2009,has a wonderful day with @ddlovato @xnicholasjonasx and @selenagomez !! dont wanna leave LA ,92
2062357961,Sat Jun 06 23:00:35 PDT 2009,@ddlovato im so upset  my mom doesnt let me come to your music video shoot. ughhh -_-,85
2062654232,Sat Jun 06 23:52:54 PDT 2009,@ddlovato Why wont you spend the night at @selenagomez 's? Demiii. ,67
2062657191,Sat Jun 06 23:53:28 PDT 2009,@ddlovato Spending the night @nathanCstern 's yayy!!!! I wanted to be cool too ,79
2063485300,Sun Jun 07 02:51:04 PDT 2009,@ddlovato youre lucky...im grounded for coming home an hour late..cruel.. ,74
2064801633,Sun Jun 07 07:12:11 PDT 2009,wanna meet @jonasbrothers &amp; @ddlovato so bad ,49
2065032758,Sun Jun 07 07:44:37 PDT 2009,"omg @ddlovato NOT FAIR you shouuld film a video in LONDON, id come id definetly be allowed. lucky americans ",108
2065421651,Sun Jun 07 08:33:42 PDT 2009,@ddlovato http://twitpic.com/6np19 - i love it!  i used to have a demi fansite...but the domain expired . bleh ,111
2067250655,Sun Jun 07 12:01:02 PDT 2009,@ddlovato I Love what you do !! You are incredible ! France is a great !! But I can't see you  This is me...,108
2067961221,Sun Jun 07 13:15:23 PDT 2009,"@ddlovato please could u help me?  My mother ruined her life because I didn't liked the guy she was dating, What should I do now? ",130
2068175103,Sun Jun 07 13:37:43 PDT 2009,"@ddlovato REVISION!  french orals.... grrrreat, its truly NOT funny how little concentration i have!! i mean wat the frig??",123
2068743288,Sun Jun 07 14:37:09 PDT 2009,Why out there are persons that say they're the real @ddlovato stop doing that is not funny  the persons that do that are so stupid :S,133
2071445374,Sun Jun 07 19:24:33 PDT 2009,@ddlovato http://twitpic.com/5h3ad - man. what I would give to be standing there ,81
2072313284,Sun Jun 07 20:47:16 PDT 2009,Watching SWAC.. omggg i really wanna be in @ddlovato 's music video. ahh  fhdskghakgahak !! ,92
2169494068,Sun Jun 14 14:35:44 PDT 2009,@ddlovato OHH i had that sorry  hope u feel better,50
2169498656,Sun Jun 14 14:36:11 PDT 2009,@ddlovato awwwww that sucks demi hope you feel better soon ,59
2169499397,Sun Jun 14 14:36:16 PDT 2009,@ddlovato get better demi!  i hate when people dont feel good!!,63
2169499766,Sun Jun 14 14:36:18 PDT 2009,"@ddlovato awww, i'm sorry.  i hope you get better",49
2169501237,Sun Jun 14 14:36:27 PDT 2009,@ddlovato Feel Better!  not fun having stomach problems,55
2174682949,Sun Jun 14 23:04:43 PDT 2009,@ddlovato omg i have that problem! I have to take tablets for it aswell  x,74
2174723847,Sun Jun 14 23:10:12 PDT 2009,@ddlovato I hope yesterdat it was a great concert... I wanted to be there  I can't to cry when I think about it... I want to see you &lt;3,138
2175120654,Mon Jun 15 00:08:15 PDT 2009,wish i was seeing @Jonasbrothers and @ddlovato tonight ,55
2175474050,Mon Jun 15 01:05:12 PDT 2009,Going to the see @jonasbrothers today and @ddlovato so excited. But my blackberry broke AGAIN i'm so upset ,107
2176532412,Mon Jun 15 04:07:21 PDT 2009,"@ddlovato If i makes you feel any better, I think i sprained my toe... ",71
2176545710,Mon Jun 15 04:09:26 PDT 2009,@ddlovato You know your sad smileys look like happy ones when looked at it from right to left !!     &lt;-- Look CAREFULLY from this side,137
2176768681,Mon Jun 15 04:42:33 PDT 2009,@ddlovato heyy how does your stomach feel? mine hurts too.  but if your on some diet then urs is probably worse.hope you feel better!&lt;3,138
2176780329,Mon Jun 15 04:44:14 PDT 2009,@ddlovato and @Jonasbrothers only 6 hours left. It's been over a month now  So excited! I cant wait!!,101
2176849027,Mon Jun 15 04:53:58 PDT 2009,@ddlovato...my heart sad...why? J.....? ,40
2177010667,Mon Jun 15 05:15:27 PDT 2009,I am so sad. That's unfair. I so want to see @jonasbrothers &amp; @ddlovato live in TUNISIA. ,93
2177201476,Mon Jun 15 05:39:33 PDT 2009,@ddlovato Hi Demi! i need help. i'm being bullied ,50
2177242607,Mon Jun 15 05:44:34 PDT 2009,@ddlovato damn  could have come in like the 8th July or something when I'm going down haha,90
2177254690,Mon Jun 15 05:45:59 PDT 2009,"@ddlovato  i wish i was coming to see the show tonight, come to LIVERPOOL ! xo",78
2177490229,Mon Jun 15 06:11:52 PDT 2009,Wants to attend @ddlovato 's concert at HOUSTON! but cant. ,59
2177657479,Mon Jun 15 06:29:08 PDT 2009,"@ddlovato looked out for you in oxford street, but u obviously didnt go  xx",75
2177899266,Mon Jun 15 06:53:04 PDT 2009,"@ddlovato great to have you in london, luv you demi, don't you just hate that it rains so much!!  say hi to the Jo Bros for me please ",134
2178034516,Mon Jun 15 07:05:45 PDT 2009,@ddlovato nooooooooooooo i was just in London  sucks,52
2179180735,Mon Jun 15 08:45:21 PDT 2009,sat in a car for 8 hours today beside hannah and all to go and see @ddlovato  it better be worth it ... jk ily really hannah (bffl)!,132
2179508255,Mon Jun 15 09:11:58 PDT 2009,@ddlovato me tooo!!! I have Acid Reflux which is so annoying and I can't eat anything i like.  hope you feel better!,116
2179625560,Mon Jun 15 09:21:39 PDT 2009,@ddlovato know how you feel gurl! I got diagnosed with acid reflux a month ago. i have to follow guidelines or i get massive heartburn ,135
2179892978,Mon Jun 15 09:43:42 PDT 2009,@ddlovato Gosh I'm so jealous you get to go all around the world and I'm still stuck in Portugal  ..... Good luck on your tour ^^,129
2180099193,Mon Jun 15 10:00:35 PDT 2009,@ddlovato I've been feeling miserable all day cos I can't go to your show. I know it sounds stupid but you are SUCH an inspiration to me. ,138
